"location","target_end_date","target","output_type","output_type_id","oracle_value"
"US National",2012-02-11,"ili perc","quantile",NA,1.91994
"US National",2012-02-18,"ili perc","quantile",NA,2.09951
"US National",2012-02-25,"ili perc","quantile",NA,2.23973
"US National",2012-03-03,"ili perc","quantile",NA,2.21921
"US National",2012-03-10,"ili perc","quantile",NA,2.16693
"US National",2012-03-17,"ili perc","quantile",NA,2.38913
"US National",2012-03-24,"ili perc","quantile",NA,1.96466
"US National",2012-03-31,"ili perc","quantile",NA,1.84229
"US National",2012-04-07,"ili perc","quantile",NA,1.68674
"US National",2012-04-14,"ili perc","quantile",NA,1.53136
"US National",2012-04-21,"ili perc","quantile",NA,1.37912
"US National",2012-04-28,"ili perc","quantile",NA,1.29515
"US National",2012-05-05,"ili perc","quantile",NA,1.39521
"US National",2012-05-12,"ili perc","quantile",NA,1.32522
"US National",2012-05-19,"ili perc","quantile",NA,1.23059
"US National",2012-05-26,"ili perc","quantile",NA,1.23028
"US National",2012-06-02,"ili perc","quantile",NA,1.26877
"US National",2012-06-09,"ili perc","quantile",NA,1.10782
"US National",2012-06-16,"ili perc","quantile",NA,1.09559
"US National",2012-06-23,"ili perc","quantile",NA,1.11031
"US National",2012-06-30,"ili perc","quantile",NA,1.10616
"US National",2012-07-07,"ili perc","quantile",NA,1.10816
"US National",2012-07-14,"ili perc","quantile",NA,0.999444
"US National",2012-07-21,"ili perc","quantile",NA,0.924199
"US National",2012-07-28,"ili perc","quantile",NA,0.949257
"US National",2012-08-04,"ili perc","quantile",NA,0.978903
"US National",2012-08-11,"ili perc","quantile",NA,0.925024
"US National",2012-08-18,"ili perc","quantile",NA,0.848456
"US National",2012-08-25,"ili perc","quantile",NA,1.04451
"US National",2012-09-01,"ili perc","quantile",NA,1.0986
"US National",2012-09-08,"ili perc","quantile",NA,1.22071
"US National",2012-09-15,"ili perc","quantile",NA,1.24976
"US National",2012-09-22,"ili perc","quantile",NA,1.22892
"US National",2012-09-29,"ili perc","quantile",NA,1.29393
"US National",2012-10-06,"ili perc","quantile",NA,1.23034
"US National",2012-10-13,"ili perc","quantile",NA,1.3278
"US National",2012-10-20,"ili perc","quantile",NA,1.33995
"US National",2012-10-27,"ili perc","quantile",NA,1.37842
"US National",2012-11-03,"ili perc","quantile",NA,1.50085
"US National",2012-11-10,"ili perc","quantile",NA,1.65163
"US National",2012-11-17,"ili perc","quantile",NA,1.76746
"US National",2012-11-24,"ili perc","quantile",NA,2.30609
"US National",2012-12-01,"ili perc","quantile",NA,2.16324
"US National",2012-12-08,"ili perc","quantile",NA,2.83038
"US National",2012-12-15,"ili perc","quantile",NA,3.43761
"US National",2012-12-22,"ili perc","quantile",NA,4.30554
"US National",2012-12-29,"ili perc","quantile",NA,6.06082
"US National",2013-01-05,"ili perc","quantile",NA,4.64931
"US National",2013-01-12,"ili perc","quantile",NA,4.32584
"US National",2013-01-19,"ili perc","quantile",NA,4.51113
"US National",2013-01-26,"ili perc","quantile",NA,4.2171
"US National",2013-02-02,"ili perc","quantile",NA,3.78956
"US National",2013-02-09,"ili perc","quantile",NA,3.29206
"US National",2013-02-16,"ili perc","quantile",NA,3.0197
"US National",2013-02-23,"ili perc","quantile",NA,2.71499
"US National",2013-03-02,"ili perc","quantile",NA,2.4845
"US National",2013-03-09,"ili perc","quantile",NA,2.57808
"US National",2013-03-16,"ili perc","quantile",NA,2.39237
"US National",2013-03-23,"ili perc","quantile",NA,2.06778
"US National",2013-03-30,"ili perc","quantile",NA,1.90281
"US National",2013-04-06,"ili perc","quantile",NA,1.65902
"US National",2013-04-13,"ili perc","quantile",NA,1.43006
"US National",2013-04-20,"ili perc","quantile",NA,1.27757
"US National",2013-04-27,"ili perc","quantile",NA,1.19009
"US National",2013-05-04,"ili perc","quantile",NA,1.09556
"US National",2013-05-11,"ili perc","quantile",NA,1.08589
"US National",2013-05-18,"ili perc","quantile",NA,1.07343
"US National",2013-05-25,"ili perc","quantile",NA,1.01677
"US National",2013-06-01,"ili perc","quantile",NA,1.04847
"US National",2013-06-08,"ili perc","quantile",NA,0.920349
"US National",2013-06-15,"ili perc","quantile",NA,0.920779
"US National",2013-06-22,"ili perc","quantile",NA,0.904333
"US National",2013-06-29,"ili perc","quantile",NA,0.83057
"US National",2013-07-06,"ili perc","quantile",NA,0.862837
"US National",2013-07-13,"ili perc","quantile",NA,0.732182
"US National",2013-07-20,"ili perc","quantile",NA,0.724558
"US National",2013-07-27,"ili perc","quantile",NA,0.740848
"US National",2013-08-03,"ili perc","quantile",NA,0.726037
"US National",2013-08-10,"ili perc","quantile",NA,0.755639
"US National",2013-08-17,"ili perc","quantile",NA,0.761847
"US National",2013-08-24,"ili perc","quantile",NA,0.779896
"US National",2013-08-31,"ili perc","quantile",NA,0.899138
"US National",2013-09-07,"ili perc","quantile",NA,0.999524
"US National",2013-09-14,"ili perc","quantile",NA,1.0558
"US National",2013-09-21,"ili perc","quantile",NA,1.0967
"US National",2013-09-28,"ili perc","quantile",NA,1.24709
"US National",2013-10-05,"ili perc","quantile",NA,1.15746
"US National",2013-10-12,"ili perc","quantile",NA,1.27184
"US National",2013-10-19,"ili perc","quantile",NA,1.31623
"US National",2013-10-26,"ili perc","quantile",NA,1.37444
"US National",2013-11-02,"ili perc","quantile",NA,1.46781
"US National",2013-11-09,"ili perc","quantile",NA,1.5834
"US National",2013-11-16,"ili perc","quantile",NA,1.60253
"US National",2013-11-23,"ili perc","quantile",NA,1.72344
"US National",2013-11-30,"ili perc","quantile",NA,2.11076
"US National",2013-12-07,"ili perc","quantile",NA,2.1708
"US National",2013-12-14,"ili perc","quantile",NA,2.36971
"US National",2013-12-21,"ili perc","quantile",NA,3.15997
"US National",2013-12-28,"ili perc","quantile",NA,4.59053
"US National",2014-01-04,"ili perc","quantile",NA,4.28195
"US National",2014-01-11,"ili perc","quantile",NA,3.56288
"US National",2014-01-18,"ili perc","quantile",NA,3.36378
"US National",2014-01-25,"ili perc","quantile",NA,3.39659
"US National",2014-02-01,"ili perc","quantile",NA,3.11922
"US National",2014-02-08,"ili perc","quantile",NA,2.83572
"US National",2014-02-15,"ili perc","quantile",NA,2.48484
"US National",2014-02-22,"ili perc","quantile",NA,2.2741
"US National",2014-03-01,"ili perc","quantile",NA,2.07244
"US National",2014-03-08,"ili perc","quantile",NA,1.98207
"US National",2014-03-15,"ili perc","quantile",NA,1.82441
"US National",2014-03-22,"ili perc","quantile",NA,1.82036
"US National",2014-03-29,"ili perc","quantile",NA,1.75391
"US National",2014-04-05,"ili perc","quantile",NA,1.74542
"US National",2014-04-12,"ili perc","quantile",NA,1.67236
"US National",2014-04-19,"ili perc","quantile",NA,1.51659
"US National",2014-04-26,"ili perc","quantile",NA,1.44778
"US National",2014-05-03,"ili perc","quantile",NA,1.29028
"US National",2014-05-10,"ili perc","quantile",NA,1.37388
"US National",2014-05-17,"ili perc","quantile",NA,1.34208
"US National",2014-05-24,"ili perc","quantile",NA,1.34563
"US National",2014-05-31,"ili perc","quantile",NA,1.21291
"US National",2014-06-07,"ili perc","quantile",NA,1.19291
"US National",2014-06-14,"ili perc","quantile",NA,1.14146
"US National",2014-06-21,"ili perc","quantile",NA,1.06503
"US National",2014-06-28,"ili perc","quantile",NA,1.12669
"US National",2014-07-05,"ili perc","quantile",NA,0.947353
"US National",2014-07-12,"ili perc","quantile",NA,0.944187
"US National",2014-07-19,"ili perc","quantile",NA,0.934822
"US National",2014-07-26,"ili perc","quantile",NA,0.81736
"US National",2014-08-02,"ili perc","quantile",NA,0.852792
"US National",2014-08-09,"ili perc","quantile",NA,0.746994
"US National",2014-08-16,"ili perc","quantile",NA,0.761098
"US National",2014-08-23,"ili perc","quantile",NA,0.767627
"US National",2014-08-30,"ili perc","quantile",NA,0.862176
"US National",2014-09-06,"ili perc","quantile",NA,0.984907
"US National",2014-09-13,"ili perc","quantile",NA,1.16287
"US National",2014-09-20,"ili perc","quantile",NA,1.22731
"US National",2014-09-27,"ili perc","quantile",NA,1.2071
"US National",2014-10-04,"ili perc","quantile",NA,1.16191
"US National",2014-10-11,"ili perc","quantile",NA,1.30905
"US National",2014-10-18,"ili perc","quantile",NA,1.37072
"US National",2014-10-25,"ili perc","quantile",NA,1.43373
"US National",2014-11-01,"ili perc","quantile",NA,1.42791
"US National",2014-11-08,"ili perc","quantile",NA,1.61605
"US National",2014-11-15,"ili perc","quantile",NA,1.65976
"US National",2014-11-22,"ili perc","quantile",NA,2.05459
"US National",2014-11-29,"ili perc","quantile",NA,2.53541
"US National",2014-12-06,"ili perc","quantile",NA,2.54253
"US National",2014-12-13,"ili perc","quantile",NA,3.60563
"US National",2014-12-20,"ili perc","quantile",NA,4.90976
"US National",2014-12-27,"ili perc","quantile",NA,5.98221
"US National",2015-01-03,"ili perc","quantile",NA,5.47421
"US National",2015-01-10,"ili perc","quantile",NA,4.21374
"US National",2015-01-17,"ili perc","quantile",NA,4.21022
"US National",2015-01-24,"ili perc","quantile",NA,4.25968
"US National",2015-01-31,"ili perc","quantile",NA,3.97761
"US National",2015-02-07,"ili perc","quantile",NA,3.63443
"US National",2015-02-14,"ili perc","quantile",NA,3.26527
"US National",2015-02-21,"ili perc","quantile",NA,2.93083
"US National",2015-02-28,"ili perc","quantile",NA,2.54474
"US National",2015-03-07,"ili perc","quantile",NA,2.47227
"US National",2015-03-14,"ili perc","quantile",NA,2.35665
"US National",2015-03-21,"ili perc","quantile",NA,2.17008
"US National",2015-03-28,"ili perc","quantile",NA,2.04297
"US National",2015-04-04,"ili perc","quantile",NA,1.954
"US National",2015-04-11,"ili perc","quantile",NA,1.72287
"US National",2015-04-18,"ili perc","quantile",NA,1.53694
"US National",2015-04-25,"ili perc","quantile",NA,1.38283
"US National",2015-05-02,"ili perc","quantile",NA,1.46265
"US National",2015-05-09,"ili perc","quantile",NA,1.38934
"US National",2015-05-16,"ili perc","quantile",NA,1.3468
"US National",2015-05-23,"ili perc","quantile",NA,1.25452
"US National",2015-05-30,"ili perc","quantile",NA,1.21636
"US National",2015-06-06,"ili perc","quantile",NA,1.16734
"US National",2015-06-13,"ili perc","quantile",NA,1.04654
"US National",2015-06-20,"ili perc","quantile",NA,0.943661
"US National",2015-06-27,"ili perc","quantile",NA,0.935046
"US National",2015-07-04,"ili perc","quantile",NA,0.934726
"US National",2015-07-11,"ili perc","quantile",NA,0.864118
"US National",2015-07-18,"ili perc","quantile",NA,0.806535
"US National",2015-07-25,"ili perc","quantile",NA,0.742747
"US National",2015-08-01,"ili perc","quantile",NA,0.737859
"US National",2015-08-08,"ili perc","quantile",NA,0.743224
"US National",2015-08-15,"ili perc","quantile",NA,0.805251
"US National",2015-08-22,"ili perc","quantile",NA,0.816943
"US National",2015-08-29,"ili perc","quantile",NA,0.814518
"US National",2015-09-05,"ili perc","quantile",NA,0.86067
"US National",2015-09-12,"ili perc","quantile",NA,0.886704
"US National",2015-09-19,"ili perc","quantile",NA,1.00845
"US National",2015-09-26,"ili perc","quantile",NA,1.06625
"US National",2015-10-03,"ili perc","quantile",NA,1.05995
"US National",2015-10-10,"ili perc","quantile",NA,1.22559
"US National",2015-10-17,"ili perc","quantile",NA,1.31066
"US National",2015-10-24,"ili perc","quantile",NA,1.3711
"US National",2015-10-31,"ili perc","quantile",NA,1.39171
"US National",2015-11-07,"ili perc","quantile",NA,1.43712
"US National",2015-11-14,"ili perc","quantile",NA,1.50165
"US National",2015-11-21,"ili perc","quantile",NA,1.59805
"US National",2015-11-28,"ili perc","quantile",NA,1.89668
"US National",2015-12-05,"ili perc","quantile",NA,1.67728
"US National",2015-12-12,"ili perc","quantile",NA,1.78296
"US National",2015-12-19,"ili perc","quantile",NA,1.87336
"US National",2015-12-26,"ili perc","quantile",NA,2.32148
"US National",2016-01-02,"ili perc","quantile",NA,2.40991
"US National",2016-01-09,"ili perc","quantile",NA,1.94328
"US National",2016-01-16,"ili perc","quantile",NA,1.99796
"US National",2016-01-23,"ili perc","quantile",NA,2.11829
"US National",2016-01-30,"ili perc","quantile",NA,2.25112
"US National",2016-02-06,"ili perc","quantile",NA,2.37116
"US National",2016-02-13,"ili perc","quantile",NA,2.80035
"US National",2016-02-20,"ili perc","quantile",NA,3.16475
"US National",2016-02-27,"ili perc","quantile",NA,3.15183
"US National",2016-03-05,"ili perc","quantile",NA,3.3321
"US National",2016-03-12,"ili perc","quantile",NA,3.56024
"US National",2016-03-19,"ili perc","quantile",NA,3.05479
"US National",2016-03-26,"ili perc","quantile",NA,2.76732
"US National",2016-04-02,"ili perc","quantile",NA,2.44161
"US National",2016-04-09,"ili perc","quantile",NA,2.03348
"US National",2016-04-16,"ili perc","quantile",NA,1.98593
"US National",2016-04-23,"ili perc","quantile",NA,1.91514
"US National",2016-04-30,"ili perc","quantile",NA,1.69968
"US National",2016-05-07,"ili perc","quantile",NA,1.57635
"US National",2016-05-14,"ili perc","quantile",NA,1.3935
"US National",2016-05-21,"ili perc","quantile",NA,1.29941
"US National",2016-05-28,"ili perc","quantile",NA,1.18379
"US National",2016-06-04,"ili perc","quantile",NA,1.13723
"US National",2016-06-11,"ili perc","quantile",NA,1.04118
"US National",2016-06-18,"ili perc","quantile",NA,0.971814
"US National",2016-06-25,"ili perc","quantile",NA,0.863306
"US National",2016-07-02,"ili perc","quantile",NA,0.833797
"US National",2016-07-09,"ili perc","quantile",NA,0.784516
"US National",2016-07-16,"ili perc","quantile",NA,0.734327
"US National",2016-07-23,"ili perc","quantile",NA,0.698845
"US National",2016-07-30,"ili perc","quantile",NA,0.723099
"US National",2016-08-06,"ili perc","quantile",NA,0.663501
"US National",2016-08-13,"ili perc","quantile",NA,0.69276
"US National",2016-08-20,"ili perc","quantile",NA,0.710029
"US National",2016-08-27,"ili perc","quantile",NA,0.834232
"US National",2016-09-03,"ili perc","quantile",NA,0.992621
"US National",2016-09-10,"ili perc","quantile",NA,1.01605
"US National",2016-09-17,"ili perc","quantile",NA,1.07169
"US National",2016-09-24,"ili perc","quantile",NA,1.10163
"US National",2016-10-01,"ili perc","quantile",NA,1.18841
"US National",2016-10-08,"ili perc","quantile",NA,1.19763
"US National",2016-10-15,"ili perc","quantile",NA,1.22887
"US National",2016-10-22,"ili perc","quantile",NA,1.26723
"US National",2016-10-29,"ili perc","quantile",NA,1.36226
"US National",2016-11-05,"ili perc","quantile",NA,1.48468
"US National",2016-11-12,"ili perc","quantile",NA,1.55838
"US National",2016-11-19,"ili perc","quantile",NA,1.64639
"US National",2016-11-26,"ili perc","quantile",NA,1.91196
"US National",2016-12-03,"ili perc","quantile",NA,1.81129
"US National",2016-12-10,"ili perc","quantile",NA,1.91669
"US National",2016-12-17,"ili perc","quantile",NA,2.20671
"US National",2016-12-24,"ili perc","quantile",NA,2.73096
"US National",2016-12-31,"ili perc","quantile",NA,3.36152
"US National",2017-01-07,"ili perc","quantile",NA,3.09232
"US National",2017-01-14,"ili perc","quantile",NA,3.07623
"US National",2017-01-21,"ili perc","quantile",NA,3.50708
"US National",2017-01-28,"ili perc","quantile",NA,3.79872
"US National",2017-02-04,"ili perc","quantile",NA,4.43601
"US National",2017-02-11,"ili perc","quantile",NA,5.06094
"US National",2017-02-18,"ili perc","quantile",NA,4.85988
"US National",2017-02-25,"ili perc","quantile",NA,4.57809
"US National",2017-03-04,"ili perc","quantile",NA,3.55555
"US National",2017-03-11,"ili perc","quantile",NA,3.50492
"US National",2017-03-18,"ili perc","quantile",NA,3.21406
"US National",2017-03-25,"ili perc","quantile",NA,3.09854
"US National",2017-04-01,"ili perc","quantile",NA,2.79765
"US National",2017-04-08,"ili perc","quantile",NA,2.38646
"US National",2017-04-15,"ili perc","quantile",NA,1.96699
"US National",2017-04-22,"ili perc","quantile",NA,1.73523
"US National",2017-04-29,"ili perc","quantile",NA,1.5635
"US National",2017-05-06,"ili perc","quantile",NA,1.4041
"US National",2017-05-13,"ili perc","quantile",NA,1.27729
"US National",2017-05-20,"ili perc","quantile",NA,1.28245
"US National",2017-05-27,"ili perc","quantile",NA,1.16589
"US National",2017-06-03,"ili perc","quantile",NA,1.10922
"US National",2017-06-10,"ili perc","quantile",NA,1.04387
"US National",2017-06-17,"ili perc","quantile",NA,0.905089
"US National",2017-06-24,"ili perc","quantile",NA,0.900337
"US National",2017-07-01,"ili perc","quantile",NA,0.859539
"US National",2017-07-08,"ili perc","quantile",NA,0.818831
"US National",2017-07-15,"ili perc","quantile",NA,0.752503
"US National",2017-07-22,"ili perc","quantile",NA,0.7372
"US National",2017-07-29,"ili perc","quantile",NA,0.733096
"US National",2017-08-05,"ili perc","quantile",NA,0.73102
"US National",2017-08-12,"ili perc","quantile",NA,0.688338
"US National",2017-08-19,"ili perc","quantile",NA,0.732049
"US National",2017-08-26,"ili perc","quantile",NA,0.911641
"US National",2017-09-02,"ili perc","quantile",NA,1.02105
"US National",2017-09-09,"ili perc","quantile",NA,1.09335
"US National",2017-09-16,"ili perc","quantile",NA,1.09515
"US National",2017-09-23,"ili perc","quantile",NA,1.09699
"US National",2017-09-30,"ili perc","quantile",NA,1.18823
"US National",2017-10-07,"ili perc","quantile",NA,1.26589
"US National",2017-10-14,"ili perc","quantile",NA,1.30479
"US National",2017-10-21,"ili perc","quantile",NA,1.34075
"US National",2017-10-28,"ili perc","quantile",NA,1.51674
"US National",2017-11-04,"ili perc","quantile",NA,1.74583
"US National",2017-11-11,"ili perc","quantile",NA,1.88708
"US National",2017-11-18,"ili perc","quantile",NA,2.05923
"US National",2017-11-25,"ili perc","quantile",NA,2.27971
"US National",2017-12-02,"ili perc","quantile",NA,2.28379
"US National",2017-12-09,"ili perc","quantile",NA,2.58278
"US National",2017-12-16,"ili perc","quantile",NA,3.36558
"US National",2017-12-23,"ili perc","quantile",NA,4.73117
"US National",2017-12-30,"ili perc","quantile",NA,5.70943
"US National",2018-01-06,"ili perc","quantile",NA,5.74658
"US National",2018-01-13,"ili perc","quantile",NA,5.89207
"US National",2018-01-20,"ili perc","quantile",NA,6.51759
"US National",2018-01-27,"ili perc","quantile",NA,7.16338
"US National",2018-02-03,"ili perc","quantile",NA,7.52133
"US National",2018-02-10,"ili perc","quantile",NA,7.38748
"US National",2018-02-17,"ili perc","quantile",NA,6.44688
"US National",2018-02-24,"ili perc","quantile",NA,4.95881
"US National",2018-03-03,"ili perc","quantile",NA,3.68612
"US National",2018-03-10,"ili perc","quantile",NA,3.18626
"US National",2018-03-17,"ili perc","quantile",NA,2.76894
"US National",2018-03-24,"ili perc","quantile",NA,2.48706
"US National",2018-03-31,"ili perc","quantile",NA,2.40802
"US National",2018-04-07,"ili perc","quantile",NA,2.07483
"US National",2018-04-14,"ili perc","quantile",NA,1.77898
"US National",2018-04-21,"ili perc","quantile",NA,1.61487
"US National",2018-04-28,"ili perc","quantile",NA,1.5385
"US National",2018-05-05,"ili perc","quantile",NA,1.52612
"US National",2018-05-12,"ili perc","quantile",NA,1.28847
"US National",2018-05-19,"ili perc","quantile",NA,1.18344
"US National",2018-05-26,"ili perc","quantile",NA,1.24919
"US National",2018-06-02,"ili perc","quantile",NA,1.14131
"US National",2018-06-09,"ili perc","quantile",NA,0.9878
"US National",2018-06-16,"ili perc","quantile",NA,0.895565
"US National",2018-06-23,"ili perc","quantile",NA,0.892204
"US National",2018-06-30,"ili perc","quantile",NA,0.877184
"US National",2018-07-07,"ili perc","quantile",NA,0.780203
"US National",2018-07-14,"ili perc","quantile",NA,0.725075
"US National",2018-07-21,"ili perc","quantile",NA,0.68247
"US National",2018-07-28,"ili perc","quantile",NA,0.640393
"US National",2018-08-04,"ili perc","quantile",NA,0.639127
"US National",2018-08-11,"ili perc","quantile",NA,0.705637
"US National",2018-08-18,"ili perc","quantile",NA,0.707801
"US National",2018-08-25,"ili perc","quantile",NA,0.822659
"US National",2018-09-01,"ili perc","quantile",NA,0.859864
"US National",2018-09-08,"ili perc","quantile",NA,1.10083
"US National",2018-09-15,"ili perc","quantile",NA,1.15323
"US National",2018-09-22,"ili perc","quantile",NA,1.20178
"US National",2018-09-29,"ili perc","quantile",NA,1.2498
"US National",2018-10-06,"ili perc","quantile",NA,1.41876
"US National",2018-10-13,"ili perc","quantile",NA,1.40077
"US National",2018-10-20,"ili perc","quantile",NA,1.47139
"US National",2018-10-27,"ili perc","quantile",NA,1.63634
"US National",2018-11-03,"ili perc","quantile",NA,1.79125
"US National",2018-11-10,"ili perc","quantile",NA,1.86871
"US National",2018-11-17,"ili perc","quantile",NA,1.98121
"US National",2018-11-24,"ili perc","quantile",NA,2.23487
"US National",2018-12-01,"ili perc","quantile",NA,2.14572
"US National",2018-12-08,"ili perc","quantile",NA,2.25134
"US National",2018-12-15,"ili perc","quantile",NA,2.6411
"US National",2018-12-22,"ili perc","quantile",NA,3.13478
"US National",2018-12-29,"ili perc","quantile",NA,3.96538
"US National",2019-01-05,"ili perc","quantile",NA,3.45972
"US National",2019-01-12,"ili perc","quantile",NA,3.07558
"US National",2019-01-19,"ili perc","quantile",NA,3.3258
"US National",2019-01-26,"ili perc","quantile",NA,3.79773
"US National",2019-02-02,"ili perc","quantile",NA,4.34227
"US National",2019-02-09,"ili perc","quantile",NA,4.86953
"US National",2019-02-16,"ili perc","quantile",NA,5.03689
"US National",2019-02-23,"ili perc","quantile",NA,4.8812
"US National",2019-03-02,"ili perc","quantile",NA,4.54791
"US National",2019-03-09,"ili perc","quantile",NA,4.3762
"US National",2019-03-16,"ili perc","quantile",NA,4.22692
"US National",2019-03-23,"ili perc","quantile",NA,3.68251
"US National",2019-03-30,"ili perc","quantile",NA,3.08559
"US National",2019-04-06,"ili perc","quantile",NA,2.69831
"US National",2019-04-13,"ili perc","quantile",NA,2.28676
"US National",2019-04-20,"ili perc","quantile",NA,2.01217
"US National",2019-04-27,"ili perc","quantile",NA,1.71323
"US National",2019-05-04,"ili perc","quantile",NA,1.56678
"US National",2019-05-11,"ili perc","quantile",NA,1.49827
"US National",2019-05-18,"ili perc","quantile",NA,1.49961
"US National",2019-05-25,"ili perc","quantile",NA,1.42123
"US National",2019-06-01,"ili perc","quantile",NA,1.39258
"US National",2019-06-08,"ili perc","quantile",NA,1.21697
"US National",2019-06-15,"ili perc","quantile",NA,1.11266
"US National",2019-06-22,"ili perc","quantile",NA,0.991888
"US National",2019-06-29,"ili perc","quantile",NA,0.946401
"US National",2019-07-06,"ili perc","quantile",NA,0.874695
"US National",2019-07-13,"ili perc","quantile",NA,0.809169
"US National",2019-07-20,"ili perc","quantile",NA,0.75452
"US National",2019-07-27,"ili perc","quantile",NA,0.732983
"US National",2019-08-03,"ili perc","quantile",NA,0.725811
"US National",2019-08-10,"ili perc","quantile",NA,0.754209
"US National",2019-08-17,"ili perc","quantile",NA,0.729672
"US National",2019-08-24,"ili perc","quantile",NA,0.839875
"US National",2019-08-31,"ili perc","quantile",NA,0.989358
"US National",2019-09-07,"ili perc","quantile",NA,1.1354
"US National",2019-09-14,"ili perc","quantile",NA,1.23124
"US National",2019-09-21,"ili perc","quantile",NA,1.24448
"US National",2019-09-28,"ili perc","quantile",NA,1.3379
"US National",2019-10-05,"ili perc","quantile",NA,1.49002
"US National",2019-10-12,"ili perc","quantile",NA,1.59192
"US National",2019-10-19,"ili perc","quantile",NA,1.72572
"US National",2019-10-26,"ili perc","quantile",NA,1.83419
"US National",2019-11-02,"ili perc","quantile",NA,2.04008
"US National",2019-11-09,"ili perc","quantile",NA,2.39351
"US National",2019-11-16,"ili perc","quantile",NA,2.63251
"US National",2019-11-23,"ili perc","quantile",NA,2.89941
"US National",2019-11-30,"ili perc","quantile",NA,3.41501
"US National",2019-12-07,"ili perc","quantile",NA,3.2579
"US National",2019-12-14,"ili perc","quantile",NA,3.94308
